77,0,0,9999,-9999,1,100,1,243,4.9,0,0,0,0,0,0,1.825,18.25,54.75,0,0
42,0,0,9999,-9999,1,100,1,327,161,0,0,0,0,0,0,2.9,29,87,0,0
42,0,0,9999,-9999,1,100,1,327,159,0,0,0,0,0,0,3.125,31.25,93.75,0,0
80,0,0,9999,-9999,1,100,1,2,0,0,0,0,0,0,0,0.033333,0.33333,1,0,0
80,0,0,9999,-9999,1,100,1,2,0,0,0,0,0,0,0,0.033333,0.33333,1,0,0
80,0,0,9999,-9999,1,100,1,2,0,0,0,0,0,0,0,0.033333,0.33333,1,0,0
80,0,0,9999,-9999,1,100,1,21.3,0,0,0,0,0,0,0,0.355,3.55,10.65,0,0
82,217.52,0,9999,-9999,1,100,1,223,88,0,0,0,0,0,0,2.2833,22.833,68.5,0,0
82,212.79,0,9999,-9999,1,100,1,227,83,0,0,0,0,0,0,2.325,23.25,69.75,0,0
79,0,0,9999,-9999,1,100,1,60,36,0,0,0,0,0,0,1,10,30,0,0
79,0,0,9999,-9999,1,100,1,54,23.5,0,0,0,0,0,0,0.9,9,27,0,0
80,0,0,9999,-9999,1,100,1,111,25,0,0,0,0,0,0,0.90833,9.0833,27.25,0,0
57,0,0,9999,-9999,1,100,1,51,12,0,0,0,0,0,0,0.50833,5.0833,15.25,0,0
79,0,0,9999,-9999,1,100,1,5.1,0,0,0,0,0,0,0,0.085,0.85,2.55,0,0
79,0,0,9999,-9999,1,100,1,18.1,0,0,0,0,0,0,0,0.30167,3.0167,9.05,0,0
79,48,0,9999,-9999,1,100,1,50,0,0,0,0,0,0,0,0.83333,8.3333,25,0,0
79,0,0,9999,-9999,1,100,1,51,1,0,0,0,0,0,0,0.65833,6.5833,19.75,0,0
57,0,0,9999,-9999,1,100,1,3.8,0,0,0,0,0,0,0,0.063333,0.63333,1.9,0,0
79,0,0,9999,-9999,1,100,1,64,6.45,0,0,0,0,0,0,0.86667,8.6667,26,0,0
79,0,0,9999,-9999,1,100,1,64,7.2,0,0,0,0,0,0,0.775,7.75,23.25,0,0
79,0,0,9999,-9999,1,100,1,49,1,0,0,0,0,0,0,0.78333,7.8333,23.5,0,0
79,0,0,9999,-9999,1,100,1,50,2,0,0,0,0,0,0,0.775,7.75,23.25,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,20,0,0,0,0,0,0,0,0.33333,3.3333,10,0,0
82,0,0,9999,-9999,1,100,1,44,19,0,0,0,0,0,0,0.73333,7.3333,22,0,0
82,0,0,9999,-9999,1,100,1,43,6,0,0,0,0,0,0,0.71667,7.1667,21.5,0,0
65,0,0,9999,-9999,1,100,1,113,36,0,0,0,0,0,0,1.8833,18.833,56.5,0,0
80,0,0,9999,-9999,1,100,1,60,21,0,0,0,0,0,0,1,10,30,0,0
82,0,0,9999,-9999,1,100,1,43,18,0,0,0,0,0,0,0.71667,7.1667,21.5,0,0
82,0,0,9999,-9999,1,100,1,43,17.5,0,0,0,0,0,0,0.71667,7.1667,21.5,0,0
82,0,0,9999,-9999,1,100,1,43,17,0,0,0,0,0,0,0.71667,7.1667,21.5,0,0
82,0,0,9999,-9999,1,100,1,43,16,0,0,0,0,0,0,0.71667,7.1667,21.5,0,0
77,0,0,9999,-9999,1,100,1,37,1,0,0,0,0,0,0,0.61667,6.1667,18.5,0,0
80,0,0,9999,-9999,1,100,1,17,1,0,0,0,0,0,0,0.28333,2.8333,8.5,0,0
80,0,0,9999,-9999,1,100,1,17,1,0,0,0,0,0,0,0.28333,2.8333,8.5,0,0
80,0,0,9999,-9999,1,100,1,15,1,0,0,0,0,0,0,0.25,2.5,7.5,0,0
80,0,0,9999,-9999,1,100,1,15,1,0,0,0,0,0,0,0.25,2.5,7.5,0,0
80,0,0,9999,-9999,1,100,1,16,1,0,0,0,0,0,0,0.26667,2.6667,8,0,0
80,0,0,9999,-9999,1,100,1,16,1,0,0,0,0,0,0,0.26667,2.6667,8,0,0
80,0,0,9999,-9999,1,100,1,16,1,0,0,0,0,0,0,0.26667,2.6667,8,0,0
80,0,0,9999,-9999,1,100,1,16,1,0,0,0,0,0,0,0.26667,2.6667,8,0,0
80,0,0,9999,-9999,1,100,1,15,1,0,0,0,0,0,0,0.25,2.5,7.5,0,0
80,0,0,9999,-9999,1,100,1,15,1,0,0,0,0,0,0,0.25,2.5,7.5,0,0
82,0,0,9999,-9999,1,100,1,16.3,0,0,0,0,0,0,0,0.27167,2.7167,8.15,0,0
82,0,0,9999,-9999,1,100,1,16.3,0,0,0,0,0,0,0,0.27167,2.7167,8.15,0,0
82,0,0,9999,-9999,1,100,1,16.3,0,0,0,0,0,0,0,0.27167,2.7167,8.15,0,0
42,7,0,9999,-9999,1,100,1,140,123,0,0,0,0,0,0,2.3333,23.333,70,0,0
61,0,0,9999,-9999,1,100,1,84,18,0,0,0,0,0,0,1.4,14,42,0,0
50,0,0,9999,-9999,1,100,1,61,7,0,0,0,0,0,0,1.0167,10.167,30.5,0,0
65,0,0,9999,-9999,1,100,1,60,6,0,0,0,0,0,0,1,10,30,0,0
57,0,0,9999,-9999,1,100,1,57,4,0,0,0,0,0,0,0.95,9.5,28.5,0,0
50,38,0,9999,-9999,1,100,1,1218,103,0,0,0,0,0,0,20.3,203,609,0,0
60,0,0,9999,-9999,1,100,1,28.7,0,0,0,0,0,0,0,0.47833,4.7833,14.35,0,0
60,0,0,9999,-9999,1,100,1,25,0,0,0,0,0,0,0,0.41667,4.1667,12.5,0,0
60,0,0,9999,-9999,1,100,1,46,32,0,0,0,0,0,0,0.76667,7.6667,23,0,0
82,49.652,0,9999,-9999,1,100,1,65,17,0,0,0,0,0,0,1.0833,10.833,32.5,0,0
82,0,0,9999,-9999,1,100,1,71,4,0,0,0,0,0,0,1.1833,11.833,35.5,0,0
82,0,0,9999,-9999,1,100,1,49,8,0,0,0,0,0,0,0.81667,8.1667,24.5,0,0
56,0,0,9999,-9999,1,100,1,153,28,0,0,0,0,0,0,2.55,25.5,76.5,0,0
48,0,0,9999,-9999,1,100,1,55,0,0,0,0,0,0,0,0.91667,9.1667,27.5,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
82,0,0,9999,-9999,1,100,1,22,0,0,0,0,0,0,0,0.36667,3.6667,11,0,0
79,40,0,9999,-9999,1,100,1,53,35,0,0,0,0,0,0,0.88333,8.8333,26.5,0,0
80,143,0,9999,-9999,1,100,1,410,108,0,0,0,0,0,0,6.8333,68.333,205,0,0
80,0,0,9999,-9999,1,100,1,410,111,0,0,0,0,0,0,6.8333,68.333,205,0,0
80,0,0,9999,-9999,1,100,1,411,109,0,0,0,0,0,0,6.85,68.5,205.5,0,0
80,0,0,9999,-9999,1,100,1,413,109,0,0,0,0,0,0,6.8833,68.833,206.5,0,0
80,0,0,9999,-9999,1,100,1,16,0,0,0,0,0,0,0,0.26667,2.6667,8,0,0
50,0,0,9999,-9999,1,100,1,866,39.15,0,0,0,0,0,0,14.433,144.33,433,0,0
50,0,0,9999,-9999,1,100,1,862,25.45,0,0,0,0,0,0,14.367,143.67,431,0,0
80,0,0,9999,-9999,1,100,1,47,13.7,0,0,0,0,0,0,0.78333,7.8333,23.5,0,0
80,0,0,9999,-9999,1,100,1,48,5.15,0,0,0,0,0,0,0.8,8,24,0,0
79,0,0,9999,-9999,1,100,1,81,14.5,0,0,0,0,0,0,1.35,13.5,40.5,0,0
80,0,0,9999,-9999,1,100,1,201,45,0,0,0,0,0,0,3.35,33.5,100.5,0,0
80,0,0,9999,-9999,1,100,1,204,45,0,0,0,0,0,0,3.4,34,102,0,0
80,0,0,9999,-9999,1,100,1,48,10,0,0,0,0,0,0,0.8,8,24,0,0
80,0,0,9999,-9999,1,100,1,49,11,0,0,0,0,0,0,0.81667,8.1667,24.5,0,0
82,0,0,9999,-9999,1,100,1,48,4,0,0,0,0,0,0,0.8,8,24,0,0
82,0,0,9999,-9999,1,100,1,18.6,0,0,0,0,0,0,0,0.31,3.1,9.3,0,0
82,0,0,9999,-9999,1,100,1,25,0,0,0,0,0,0,0,0.41667,4.1667,12.5,0,0
82,0,0,9999,-9999,1,100,1,25,0,0,0,0,0,0,0,0.41667,4.1667,12.5,0,0
82,219.89,0,9999,-9999,1,100,1,286,142,0,0,0,0,0,0,4.7667,47.667,143,0,0
82,0,0,9999,-9999,1,100,1,380,1,0,0,0,0,0,0,6.3333,63.333,190,0,0
82,0,0,9999,-9999,1,100,1,1000,3,0,0,0,0,0,0,16.667,166.67,500,0,0
82,0,0,9999,-9999,1,100,1,392,1,0,0,0,0,0,0,6.5333,65.333,196,0,0
42,0,0,9999,-9999,1,100,1,84,12,0,0,0,0,0,0,1.4,14,42,0,0
77,0,0,9999,-9999,1,100,1,622,30.3,0,0,0,0,0,0,10.367,103.67,311,0,0
77,0,0,9999,-9999,1,100,1,635,30.8,0,0,0,0,0,0,10.583,105.83,317.5,0,0
80,0,0,9999,-9999,1,100,1,11.5,0,0,0,0,0,0,0,0.19167,1.9167,5.75,0,0
48,0,0,9999,-9999,1,100,1,268,20,0,0,0,0,0,0,4.4667,44.667,134,0,0
42,0,0,9999,-9999,1,100,1,143,0,0,0,0,0,0,0,2.3833,23.833,71.5,0,0
42,0,0,9999,-9999,1,100,1,304,54.6,0,0,0,0,0,0,5.0667,50.667,152,0,0
77,0,0,9999,-9999,1,100,1,37,0,0,0,0,0,0,0,0.61667,6.1667,18.5,0,0
80,0,0,9999,-9999,1,100,1,52.9,0,0,0,0,0,0,0,0.88167,8.8167,26.45,0,0
80,0,0,9999,-9999,1,100,1,18.6,0,0,0,0,0,0,0,0.31,3.1,9.3,0,0
80,0,0,9999,-9999,1,100,1,47,0,0,0,0,0,0,0,0.78333,7.8333,23.5,0,0
80,0,0,9999,-9999,1,100,1,49,0,0,0,0,0,0,0,0.81667,8.1667,24.5,0,0
56,0,0,9999,-9999,1,100,1,731,80.4,0,0,0,0,0,0,5.3917,53.917,161.75,0,0
39,0,0,9999,-9999,1,100,1,21.6,0,0,0,0,0,0,0,0.36,3.6,10.8,0,0
80,0,0,9999,-9999,1,100,1,14,0,0,0,0,0,0,0,0.23333,2.3333,7,0,0
45,0,0,9999,-9999,1,100,1,0.6,0,0,0,0,0,0,0,0.01,0.1,0.3,0,0
45,0,0,9999,-9999,1,100,1,43,15,0,0,0,0,0,0,0.375,3.75,11.25,0,0
80,34,0,9999,-9999,1,100,1,46,30,0,0,0,0,0,0,0.40833,4.0833,12.25,0,0
51,0,0,9999,-9999,1,100,1,102,14,0,0,0,0,0,0,0.68333,6.8333,20.5,0,0
82,0,0,9999,-9999,1,100,1,43,18.5,0,0,0,0,0,0,0.53333,5.3333,16,0,0
82,0,0,9999,-9999,1,100,1,42,15,0,0,0,0,0,0,0.55833,5.5833,16.75,0,0
80,0,0,9999,-9999,1,100,1,102,9,0,0,0,0,0,0,1.2583,12.583,37.75,0,0
80,0,0,9999,-9999,1,100,1,94,7.8,0,0,0,0,0,0,1.35,13.5,40.5,0,0
80,0,0,9999,-9999,1,100,1,94,4,0,0,0,0,0,0,1.3333,13.333,40,0,0
79,0,0,9999,-9999,1,100,1,65,3,0,0,0,0,0,0,0.80833,8.0833,24.25,0,0
53,581.7,0,9999,-9999,1,100,1,581.7,0,0,0,0,0,0,0,5.817,58.17,174.51,0,0
50,854.5,0,9999,-9999,1,100,1,854.5,0,0,0,0,0,0,0,8.545,85.45,256.35,0,0
50,629,0,9999,-9999,1,100,1,629,0,0,0,0,0,0,0,6.29,62.9,188.7,0,0
50,1299,0,9999,-9999,1,100,1,1299,0,0,0,0,0,0,0,12.99,129.9,389.7,0,0
74,1066.6,0,9999,-9999,1,100,1,1025.9,0,0,0,0,0,0,0,10.259,102.59,307.77,0,0
74,1039.9,0,9999,-9999,1,100,1,1039.9,0,0,0,0,0,0,0,10.399,103.99,311.97,0,0
55,1663.1,0,9999,-9999,1,100,1,2460,0,0,0,0,0,0,0,221.4,2214,2460,0,0
53,40.889,0,9999,-9999,1,100,1,63.8,0,0,0,0,0,0,0,5.742,57.42,63.8,0,0
50,45.759,0,9999,-9999,1,100,1,71.4,0,0,0,0,0,0,0,6.426,64.26,71.4,0,0
68,24.354,0,9999,-9999,1,100,1,38,0,0,0,0,0,0,0,3.42,34.2,38,0,0
48,781.77,0,9999,-9999,1,100,1,856,0,0,0,0,0,0,0,77.04,770.4,856,0,0
49,37.684,0,9999,-9999,1,100,1,58.8,0,0,0,0,0,0,0,5.292,52.92,58.8,0,0
45,18.329,0,9999,-9999,1,100,1,28.6,0,0,0,0,0,0,0,2.574,25.74,28.6,0,0
47,222.84,0,9999,-9999,1,100,1,347.7,0,0,0,0,0,0,0,31.293,312.93,347.7,0,0
42,172.78,0,9999,-9999,1,100,1,269.6,0,0,0,0,0,0,0,24.264,242.64,269.6,0,0
77,48.579,0,9999,-9999,1,100,1,75.8,0,0,0,0,0,0,0,6.822,68.22,75.8,0,0
21,949,215.12,999,-999,1.0486,750,1,1423.5,0,0,0,0,0,0,0,7.1175,71.175,213.52,0,0
29,922.72,208.12,999,-999,1.0593,700,1,1384.1,0,0,0,0,0,0,0,6.9204,69.204,207.61,0,0
29,403.91,10.788,999,-999,1.0157,300,1,605.86,0,0,0,0,0,0,0,3.0293,30.293,90.879,0,0
29,330.47,8.827,9999,-9999,1.0157,300,1,495.71,0,0,0,0,0,0,0,2.4785,24.785,74.356,0,0
29,1022,261.53,999,-999,1.0762,800,1,1533,0,0,0,0,0,0,0,7.665,76.65,229.95,0,0
29,817.6,108.22,999,-999,1.06,650,1,1226.4,0,0,0,0,0,0,0,6.132,61.32,183.96,0,0
29,1168,27.488,999,-999,1.0455,900,1,1752,0,0,0,0,0,0,0,8.76,87.6,262.8,0,0
29,788.4,37.044,999,-999,1.0455,600,1,1182.6,0,0,0,0,0,0,0,5.913,59.13,177.39,0,0
35,808.84,217.9,999,-999,1.0486,650,1,1213.3,0,0,0,0,0,0,0,6.0663,60.663,181.99,0,0
103,3037.2,251.8,999,-999,1,1900,1,4555.8,0,0,0,0,0,0,0,22.779,227.79,683.37,0,0
103,1711.9,1082.1,9999,-9999,1.04,100,1,2567.8,0,0,0,0,0,0,0,12.839,128.39,385.17,0,0
103,828.33,324.47,999,-999,1.04,100,1,1242.5,0,0,0,0,0,0,0,6.2125,62.125,186.37,0,0
103,1104.4,96.902,999,-999,1.04,100,1,1656.7,0,0,0,0,0,0,0,8.2833,82.833,248.5,0,0
100,1076.8,33.013,999,-999,1.04,650,1,1615.2,0,0,0,0,0,0,0,8.0762,80.762,242.29,0,0
103,2208.9,506.88,999,-999,1.05,1350,1,3313.3,0,0,0,0,0,0,0,16.567,165.67,497,0,0
132,880.4,269.54,999,-999,1.02,100,1,1320.6,0,0,0,0,0,0,0,6.603,66.03,198.09,0,0
132,880.4,145.62,999,-999,1,100,1,1320.6,0,0,0,0,0,0,0,6.603,66.03,198.09,0,0
132,1120.5,57.157,999,-999,1.02,100,1,1680.8,0,0,0,0,0,0,0,8.4038,84.038,252.11,0,0
132,232.1,157.85,999,-999,1.04,100,1,348.16,0,0,0,0,0,0,0,1.7408,17.408,52.224,0,0
132,248.11,127.77,999,-999,1.05,100,1,372.17,0,0,0,0,0,0,0,1.8608,18.608,55.825,0,0
132,1048.5,58.623,999,-999,1.01,100,1,1572.7,0,0,0,0,0,0,0,7.8636,78.636,235.91,0,0
132,784.35,-467.86,999,-999,1.02,100,1,1176.5,0,0,0,0,0,0,0,5.8827,58.827,176.48,0,0
132,2721.2,-141.01,999,-999,1.02,100,1,4081.8,0,0,0,0,0,0,0,20.409,204.09,612.28,0,0
134,1408.6,43.093,999,-999,1.03,100,1,2113,0,0,0,0,0,0,0,10.565,105.65,316.94,0,0
132,3729.7,-100.28,999,-999,1.02,100,1,5594.5,0,0,0,0,0,0,0,27.973,279.73,839.18,0,0
134,112.05,174.6,999,-999,1.04,100,1,168.08,0,0,0,0,0,0,0,0.84038,8.4038,25.211,0,0
