2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,106.33,-2200.2
2,0,0,2,78.718,-1002.4
2,0,0,2,45.102,110.05
2,0,0,2,335.73,-8430.6
2,0,0,2,109.51,-2289.7
2,0,0,2,110.72,-2471
2,0,0,2,99.453,-1950.7
2,0,0,2,107.33,-2112.3
2,0,0,2,57.553,-13.53
2,0,0,2,305.16,39.08
2,0,0,2,304.99,41.133
2,0,0,2,304.61,10.987
2,0,0,2,304.61,10.987
2,0,0,2,305.57,31.656
2,0,0,2,305.57,31.656
2,0,0,2,319.51,-19.817
2,0,0,2,319.57,-20.443
2,0,0,2,309.9,-4.3396
2,0,0,2,309.9,-4.3396
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,20.49,1881.2
2,0,0,2,30.394,431.58
2,0,0,2,29.891,373.13
2,0,0,2,31.068,380.15
2,0,0,2,32.127,352.18
2,0,0,2,28.691,719.62
2,0,0,2,44.492,0
2,0,0,2,44.492,0
2,0,0,2,26.16,775.76
2,0,0,2,43.223,478.59
2,0,0,2,40.955,516.23
2,0,0,2,74.48,-957.28
2,0,0,2,55.18,-62.405
2,0,0,2,32.822,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,43.131,929.26
2,0,0,2,56.505,991.66
2,0,0,2,59.102,1163.5
2,0,0,2,56.539,1028.7
2,0,0,2,56.542,1215.7
2,0,0,2,236.21,0
2,0,0,2,115.63,8873.7
2,0,0,2,116.42,7370.5
2,0,0,2,120.22,-2660.9
2,0,0,2,114.48,-2357.4
2,0,0,2,53.402,-279.11
2,0,0,2,124.88,796.06
2,0,0,2,126.01,1916.3
2,0,0,2,78.299,-818.53
2,0,0,2,74.028,-803.62
2,0,0,2,67.038,-589.84
2,0,0,2,60.706,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,31.52,1894.8
2,0,0,2,115.4,3099.7
2,0,0,2,118.54,7087.6
2,0,0,2,115.24,3034.7
2,0,0,2,30.4,529.15
2,0,0,2,117.68,4191
2,0,0,2,109.42,5741.9
2,0,0,2,236.21,0
2,0,0,2,34.203,466.09
2,0,0,2,32.822,0
2,0,0,2,32.868,521.21
2,0,0,2,47.721,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,23.375,1937.7
2,0,0,2,236.21,0
2,0,0,2,236.21,0
2,0,0,2,38.266,0
2,0,0,2,40.798,290.97
2,0,0,2,54.892,454.81
2,0,0,2,25.901,519.86
2,0,0,2,107.23,-2226.6
2,0,0,2,94.483,-1748.1
2,0,0,2,226.71,-92.822
2,0,0,2,237.38,-581.49
2,0,0,2,215.61,-205.8
2,0,0,2,236.47,280.84
2,0,0,2,2.6294,0
2,0,0,2,2.8116,0
2,0,0,2,1.254,0
2,0,0,2,2.8268,0
2,0,0,2,2.2647,0
2,0,0,2,1.1951,0
2,0,0,2,2.785,0
2,0,0,2,5.4688,0
2,0,0,2,9.5751,0
2,0,0,2,9.6489,0
2,0,0,2,1.5761,0
2,0,0,2,9.7059,0
2,0,0,2,9.5717,0
2,0,0,2,4.8538,0
2,0,0,2,8.0028,0
2,0,0,2,1.4189,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,39.093,0
2,0,0,2,6.8108,0
2,0,0,2,6.8108,0
2,0,0,2,6.8108,0
2,0,0,2,6.8108,0
2,0,0,2,6.8108,0
2,0,0,2,6.8108,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,21.398,0
2,0,0,2,2.1785,0
